monthly_income,repayment_history_score,utility_bill_regularity,years_in_business,debt_to_income_ratio,group_membership,income_stability_score,repaid_on_time
69407.33,0.4563,0.3068,2,0.8462,0,0.7174,0
54693.6,0.2794,0.846,4,0.431,1,0.9426,0
22910.37,0.3429,0.7321,0,0.1235,0,0.1074,0
80547.06,0.1232,0.5307,20,0.5475,0,0.5407,0
96259.5,0.7218,0.8197,10,0.6668,1,0.2908,0
73574.45,0.5567,0.8129,19,0.3363,0,0.817,1
92196.7,0.2341,0.3898,14,0.6731,0,0.062,0
98497.6,0.623,0.7814,7,0.4779,1,0.1758,1
38444.81,0.9792,0.2062,19,0.2712,0,0.772,0
65631.24,0.1224,0.5032,5,0.5666,0,0.3546,1
50023.61,0.4585,0.1182,3,0.3501,0,0.6818,0
98729.73,0.4942,0.4268,16,0.7081,0,0.9985,0
13911.74,0.1668,0.5204,11,0.0028,0,0.4598,0
44175.62,0.5316,0.0799,8,0.7364,0,0.533,0
88176.21,0.606,0.4626,12,0.2759,0,0.9753,0
31984.87,0.1573,0.6517,20,0.8637,1,0.7464,0
79840.32,0.1547,0.6141,5,0.6832,0,0.1968,0
41364.4,0.8563,0.0544,18,0.2169,0,0.8043,0
98097.96,0.3114,0.0953,19,0.8809,1,0.5159,0
88935.33,0.6303,0.3514,15,0.4496,1,0.7874,0
33625.43,0.6268,0.8427,3,0.4706,1,0.5986,1
78168.35,0.8392,0.8698,1,0.8186,1,0.2273,1
37001.37,0.7399,0.3096,2,0.8266,0,0.8144,0
62604.47,0.8406,0.7189,14,0.6272,1,0.002,0
67555.67,0.6252,0.5774,8,0.8806,0,0.888,0
83811.56,0.4495,0.9834,20,0.296,0,0.8186,0
7322.83,0.3936,0.0946,0,0.2091,0,0.9701,1
25915.0,0.379,0.5479,7,0.0263,0,0.0355,0
72632.19,0.4184,0.5925,5,0.3117,1,0.4376,0
58534.71,0.1293,0.3077,18,0.5424,1,0.1691,0
52082.48,0.424,0.047,2,0.2748,0,0.374,0
10244.95,0.3894,0.0521,8,0.5217,1,0.3598,0
38086.21,0.0346,0.4536,18,0.0435,0,0.5976,0
87184.52,0.2751,0.6925,20,0.3187,1,0.4374,0
7934.82,0.7519,0.7002,19,0.6732,1,0.9656,1
42661.44,0.5779,0.181,13,0.0939,1,0.2778,0
94789.09,0.8062,0.858,3,0.6434,1,0.4188,0
9833.67,0.5427,0.3772,2,0.687,1,0.7007,0
76222.05,0.8541,0.9644,8,0.5119,1,0.2765,1
29473.2,0.7961,0.1182,10,0.7975,1,0.7238,0
87327.84,0.0983,0.8365,10,0.8591,1,0.7087,1
75876.46,0.977,0.9083,1,0.0312,0,0.7122,1
89141.99,0.0147,0.8227,14,0.6112,0,0.6751,0
25512.86,0.5968,0.8088,8,0.2135,1,0.8175,1
55472.81,0.7925,0.3613,2,0.3674,0,0.9949,0
79030.64,0.3319,0.7133,19,0.5608,0,0.0553,0
28341.48,0.5986,0.5793,7,0.641,0,0.4971,0
26920.9,0.3621,0.4245,4,0.7562,0,0.8131,0
7582.3,0.0606,0.9931,10,0.6348,0,0.0,0
96058.95,0.0085,0.2905,19,0.6997,0,0.5452,0
72451.6,0.0949,0.4131,17,0.5392,0,0.6598,0
65378.23,0.0984,0.9029,2,0.1054,0,0.1917,0
75679.5,0.6109,0.289,14,0.0193,0,0.4008,0
55503.23,0.5259,0.1527,13,0.4768,0,0.7895,0
50232.71,0.4555,0.31,18,0.644,0,0.0667,0
47705.56,0.6919,0.7593,20,0.098,1,0.1349,1
65841.73,0.0168,0.8599,15,0.3864,0,0.8181,0
24145.82,0.271,0.1144,13,0.2306,1,0.8092,0
89365.58,0.7774,0.6217,7,0.5104,0,0.5904,0
82116.48,0.91,0.5673,18,0.3515,1,0.4162,1
38208.54,0.4383,0.6688,19,0.1813,1,0.1057,0
59967.88,0.0815,0.6711,20,0.004,0,0.8114,0
18397.59,0.7987,0.9595,20,0.2894,0,0.2417,1
97372.89,0.8852,0.3465,13,0.4645,0,0.9132,0
90774.81,0.4137,0.2998,20,0.8363,1,0.7758,0
92580.26,0.2434,0.5812,16,0.2047,1,0.0809,0
36555.49,0.044,0.4294,5,0.461,0,0.6355,0
21067.8,0.5911,0.4738,0,0.5098,1,0.9206,1
25118.36,0.9099,0.0693,20,0.5843,0,0.8792,0
13550.13,0.6779,0.1482,8,0.2957,1,0.6134,0
16410.51,0.3172,0.9354,18,0.0895,1,0.172,0
11773.93,0.6429,0.0683,6,0.8292,0,0.6802,0
99033.19,0.8321,0.5901,7,0.8575,1,0.6661,0
12035.48,0.4758,0.7546,17,0.3944,0,0.5887,0
17591.5,0.8197,0.0119,11,0.5225,0,0.2657,0
83589.19,0.3919,0.2227,14,0.0261,1,0.9003,0
60122.82,0.3485,0.3771,6,0.0425,1,0.5026,1
78569.63,0.583,0.5068,12,0.069,0,0.2971,0
64936.64,0.4647,0.3416,10,0.6649,1,0.2552,0
88806.63,0.9771,0.649,19,0.2045,1,0.281,1
65654.42,0.5164,0.2264,10,0.166,1,0.4611,0
54601.88,0.3852,0.0255,1,0.0075,0,0.2309,0
72711.22,0.3949,0.0016,15,0.0206,1,0.5174,0
47502.31,0.5479,0.3455,20,0.3648,0,0.192,0
37876.06,0.3549,0.3617,18,0.4875,1,0.271,0
49426.98,0.7229,0.9486,2,0.5212,1,0.1197,0
21122.84,0.3807,0.0448,20,0.4121,1,0.3574,0
80674.31,0.3841,0.5301,7,0.4136,0,0.406,0
29766.86,0.617,0.5778,17,0.6778,1,0.4037,0
19585.5,0.0608,0.6993,13,0.2606,0,0.7249,0
28403.46,0.6554,0.6387,20,0.2139,1,0.4834,1
84996.66,0.505,0.0081,7,0.7689,1,0.693,0
36369.12,0.453,0.6319,12,0.6203,1,0.0331,0
70174.74,0.7193,0.3224,14,0.4292,0,0.4366,0
86358.91,0.7583,0.7729,3,0.2479,0,0.0898,1
12385.74,0.8463,0.1884,16,0.1229,0,0.4621,0
77677.32,0.3748,0.7162,3,0.0337,1,0.6152,0
34228.22,0.327,0.6255,17,0.7671,1,0.7967,0
25579.12,0.7143,0.6523,2,0.534,1,0.5502,0
70445.64,0.5818,0.1759,3,0.0412,0,0.3795,0
91430.68,0.6318,0.6692,10,0.1427,0,0.2645,1
33026.82,0.5555,0.737,3,0.2516,1,0.9574,1
59039.21,0.7727,0.4894,1,0.2368,1,0.1983,0
32534.24,0.19,0.3404,1,0.4936,0,0.0424,0
57657.13,0.5557,0.1666,6,0.3595,1,0.1259,0
64076.89,0.1581,0.29,10,0.794,0,0.9975,0
62981.86,0.4073,0.7638,0,0.6475,1,0.9061,0
64236.91,0.664,0.4094,2,0.8197,0,0.3203,0
17832.58,0.4931,0.7027,12,0.7765,1,0.0038,0
70886.34,0.3796,0.7401,6,0.8292,1,0.7672,0
69101.28,0.885,0.6742,15,0.882,0,0.3005,0
69845.87,0.7728,0.6735,17,0.2805,0,0.0221,0
12036.7,0.5263,0.6108,0,0.1887,1,0.4566,0
47449.69,0.9501,0.5184,19,0.1486,1,0.4242,1
43858.34,0.4244,0.1978,14,0.5653,1,0.3618,0
13237.59,0.7881,0.8428,17,0.6129,0,0.6534,0
26124.95,0.1679,0.9643,10,0.0791,1,0.726,0
46891.45,0.2858,0.4665,0,0.739,0,0.5592,0
75576.1,0.3381,0.9332,18,0.7048,1,0.014,0
27520.9,0.1058,0.998,11,0.5656,1,0.0224,0
83826.24,0.5018,0.4862,0,0.3921,1,0.8817,0
56850.84,0.1923,0.7244,3,0.1383,0,0.1864,0
77240.06,0.6342,0.6438,4,0.455,0,0.3981,0
49892.82,0.1901,0.2373,7,0.1433,1,0.1035,0
52423.45,0.1235,0.0471,9,0.5445,0,0.2293,0
63873.34,0.9691,0.4534,8,0.279,1,0.4854,1
93157.21,0.6582,0.7872,18,0.2226,0,0.2355,1
51722.2,0.9365,0.3251,19,0.3969,1,0.6591,1
55222.47,0.4899,0.7844,14,0.5226,1,0.3673,0
62189.71,0.0334,0.6548,13,0.3307,1,0.7885,0
75063.94,0.5744,0.6955,18,0.8672,1,0.602,0
11825.78,0.5583,0.2857,5,0.0053,1,0.254,0
53990.31,0.015,0.47,11,0.8216,0,0.8084,1
50751.2,0.8612,0.1817,13,0.0006,0,0.9321,1
92560.07,0.62,0.2466,5,0.195,1,0.12,0
51883.13,0.7447,0.0899,19,0.8967,1,0.6697,0
49490.45,0.4939,0.1268,4,0.6553,0,0.6308,0
96409.0,0.6184,0.2105,1,0.58,0,0.6697,0
47804.76,0.2575,0.5802,6,0.6535,1,0.0312,0
22184.02,0.9738,0.4412,17,0.3675,0,0.0281,0
25607.03,0.4007,0.2669,7,0.7058,1,0.2948,0
14042.82,0.1623,0.8611,4,0.1394,1,0.0802,0
5053.97,0.0559,0.5251,18,0.7145,1,0.3661,0
46034.84,0.6362,0.9231,3,0.8456,0,0.8724,0
78078.05,0.9834,0.635,3,0.7719,0,0.3544,0
74679.31,0.8958,0.0158,18,0.6657,1,0.3928,0
8054.16,0.7021,0.9135,6,0.5862,0,0.2675,0
59148.38,0.9906,0.8575,0,0.469,0,0.4216,0
19656.9,0.7228,0.6353,9,0.3557,1,0.7975,1
94402.25,0.3393,0.5348,15,0.7791,0,0.8309,0
20899.67,0.6012,0.4529,15,0.5827,1,0.4211,0
64530.73,0.0798,0.4822,1,0.3914,1,0.3969,0
35992.64,0.2217,0.7692,5,0.7063,1,0.1951,0
65948.33,0.4175,0.5131,12,0.0487,1,0.9756,0
44164.57,0.2018,0.176,13,0.7318,1,0.311,0
77166.09,0.9535,0.0582,13,0.7296,1,0.3426,0
26914.52,0.9956,0.1262,7,0.2057,0,0.4299,0
91050.23,0.3709,0.2514,18,0.0339,0,0.0804,0
52519.92,0.7092,0.3677,1,0.6423,1,0.3285,0
76828.85,0.4078,0.8924,17,0.1799,0,0.9306,0
85724.37,0.1395,0.2391,19,0.8964,0,0.0744,1
99888.72,0.3369,0.3196,14,0.0083,0,0.2405,0
26274.84,0.2334,0.223,9,0.2068,0,0.2178,1
32254.78,0.3281,0.5457,7,0.0379,0,0.2351,0
28791.14,0.215,0.6171,9,0.7044,1,0.9546,0
29972.78,0.1123,0.5321,3,0.5208,0,0.7086,0
60332.25,0.2174,0.9519,4,0.7636,1,0.9198,1
99384.64,0.9058,0.9954,13,0.8664,1,0.8576,0
99076.42,0.0852,0.8374,11,0.5491,1,0.6247,0
55043.46,0.3248,0.8053,10,0.2086,0,0.5598,0
65707.58,0.5284,0.3661,9,0.0834,1,0.5091,1
86697.2,0.3545,0.5798,1,0.7796,1,0.6895,0
93628.68,0.5176,0.3515,18,0.2206,0,0.7018,0
24366.76,0.0434,0.7844,20,0.8042,1,0.5995,0
55211.46,0.6486,0.1718,5,0.7905,1,0.4489,0
84119.52,0.5635,0.2167,6,0.565,1,0.6754,0
33804.2,0.681,0.0387,13,0.5436,1,0.1567,0
46781.86,0.5673,0.6089,0,0.8557,0,0.5515,0
98634.0,0.4379,0.6885,2,0.6804,0,0.5193,0
98579.44,0.3501,0.0034,18,0.615,0,0.5347,1
91080.15,0.2264,0.5108,3,0.3922,0,0.5108,0
80852.59,0.5001,0.3769,12,0.4356,0,0.7503,0
30567.4,0.0261,0.7924,18,0.35,1,0.7575,0
35480.76,0.3282,0.0389,15,0.8517,1,0.3296,0
56991.87,0.6779,0.0486,5,0.5743,1,0.3508,0
58273.85,0.1087,0.6202,3,0.7023,1,0.0165,0
53022.77,0.0629,0.5916,15,0.0335,1,0.1133,0
65483.68,0.6522,0.8311,8,0.7672,0,0.2623,0
43790.69,0.3978,0.5923,20,0.3759,1,0.7657,0
76171.54,0.8018,0.9494,13,0.6634,0,0.7979,0
36687.24,0.9373,0.3144,0,0.036,0,0.248,0
36414.31,0.957,0.3979,5,0.8045,1,0.8698,0
17086.47,0.4256,0.9777,15,0.5939,0,0.3757,0
22927.66,0.2643,0.1075,14,0.4118,0,0.7981,0
85799.48,0.6086,0.7959,15,0.2732,0,0.4669,1
47396.82,0.6282,0.0116,4,0.2799,0,0.7126,0
26647.44,0.6223,0.4865,5,0.2731,1,0.3563,1
77137.4,0.3218,0.1534,4,0.1179,0,0.0706,0
57628.21,0.0638,0.5989,14,0.4174,0,0.2541,0
7009.82,0.21,0.7982,0,0.4081,0,0.6971,0
35054.34,0.1544,0.033,17,0.3707,1,0.918,0
21815.13,0.1239,0.1638,5,0.6328,0,0.6283,1
67307.92,0.9263,0.3426,10,0.3778,1,0.769,0
31127.95,0.0138,0.2558,5,0.0801,1,0.0141,0
11169.94,0.6019,0.3832,8,0.7669,1,0.7601,0
10218.82,0.9475,0.9519,16,0.3826,1,0.8355,1
60264.09,0.3601,0.1012,4,0.5898,1,0.4127,0
7063.73,0.5271,0.4233,11,0.8369,1,0.4939,0
85635.25,0.6958,0.4571,1,0.6907,0,0.0524,0
19762.73,0.3172,0.2803,3,0.4849,0,0.1746,0
62623.8,0.4777,0.2785,14,0.4905,1,0.0565,0
47245.36,0.8171,0.7148,11,0.7646,0,0.7314,0
47070.89,0.7454,0.6178,12,0.7413,0,0.7999,1
11820.73,0.8084,0.8128,4,0.1608,1,0.1087,1
81261.46,0.9873,0.4051,4,0.5639,0,0.9216,0
89839.99,0.3703,0.6067,8,0.7791,0,0.8395,0
6046.58,0.7471,0.8936,2,0.723,0,0.5763,0
21967.4,0.6028,0.8513,18,0.1122,0,0.9783,1
90870.9,0.6666,0.92,5,0.3921,1,0.8825,1
57201.89,0.7399,0.269,15,0.4664,0,0.2226,0
19253.76,0.7497,0.9854,3,0.232,1,0.954,1
24265.09,0.8857,0.8164,13,0.6115,1,0.443,0
67698.69,0.3493,0.7948,4,0.4286,0,0.1549,0
73857.6,0.6535,0.6676,5,0.2678,0,0.2001,1
61945.55,0.2803,0.9833,8,0.3032,1,0.6842,0
95549.1,0.5946,0.4416,2,0.771,1,0.9876,0
51936.04,0.7512,0.7415,2,0.7796,0,0.4453,0
33525.83,0.791,0.6988,15,0.7311,0,0.5731,0
50337.13,0.4201,0.7321,7,0.8225,1,0.3002,0
39168.3,0.5087,0.7515,11,0.8571,1,0.8455,0
26319.51,0.3338,0.1908,13,0.4426,1,0.1152,0
9366.51,0.169,0.3491,13,0.087,0,0.5822,0
38460.19,0.2605,0.3923,13,0.7201,1,0.5862,0
72583.89,0.9121,0.748,20,0.5701,1,0.0011,0
6751.59,0.309,0.7162,13,0.3425,0,0.9406,0
46721.96,0.9748,0.8334,7,0.878,0,0.9743,0
66180.89,0.2415,0.7885,5,0.3048,1,0.4675,0
62988.39,0.7231,0.596,16,0.8169,1,0.7256,0
78781.6,0.5739,0.1399,8,0.5333,1,0.8487,1
81999.37,0.6969,0.6355,11,0.033,0,0.1167,1
72612.05,0.644,0.8871,17,0.7743,0,0.0846,0
14765.78,0.7067,0.6432,4,0.686,1,0.6893,0
50127.13,0.9055,0.8956,4,0.5782,0,0.5595,0
62323.57,0.5635,0.9991,1,0.5531,1,0.6794,0
28328.77,0.0678,0.3592,1,0.197,1,0.572,0
9042.42,0.2708,0.7233,12,0.193,1,0.7264,0
26241.08,0.7082,0.54,10,0.0263,0,0.1549,1
48214.97,0.4941,0.455,6,0.1387,0,0.2156,0
44323.38,0.5486,0.2399,4,0.3028,1,0.237,1
21783.36,0.5966,0.2459,14,0.4867,0,0.4165,0
83319.48,0.3826,0.185,1,0.1177,1,0.7596,0
92940.23,0.7739,0.6315,14,0.5018,1,0.8314,0
24128.09,0.7235,0.1421,19,0.237,0,0.4013,0
93309.43,0.7143,0.4314,9,0.2286,1,0.602,0
6696.79,0.7153,0.5233,10,0.8531,0,0.2952,0
92871.43,0.8904,0.4382,11,0.8931,0,0.4758,0
95433.24,0.5954,0.8549,1,0.7303,1,0.9409,0
6144.93,0.9671,0.4432,13,0.049,0,0.2693,0
77486.83,0.1192,0.0828,7,0.6558,1,0.7879,1
97169.15,0.632,0.9922,9,0.1606,0,0.0422,1
91060.71,0.7169,0.845,0,0.5123,0,0.3452,0
97217.47,0.4772,0.66,18,0.8043,0,0.6588,1
57280.73,0.2882,0.7563,7,0.3422,1,0.776,0
12424.83,0.55,0.1282,1,0.836,0,0.5922,0
85729.97,0.3647,0.7659,16,0.6375,0,0.8692,0
63313.68,0.9091,0.2077,20,0.2709,1,0.8208,0
63399.99,0.3568,0.489,10,0.0854,0,0.6175,0
44639.09,0.1757,0.178,0,0.7338,0,0.3481,0
59324.99,0.5764,0.7538,20,0.4123,0,0.3637,1
19590.08,0.396,0.2459,4,0.0654,1,0.6151,0
75278.15,0.0959,0.2532,5,0.0928,0,0.6566,0
12126.64,0.5648,0.1092,14,0.8703,1,0.3946,0
74329.17,0.5378,0.7206,6,0.2187,1,0.3975,0
85652.95,0.1732,0.2958,1,0.8699,0,0.1768,0
49884.52,0.5976,0.5183,14,0.613,1,0.0003,0
53433.88,0.5674,0.3322,5,0.2704,0,0.4615,1
34660.36,0.7736,0.7747,18,0.3454,1,0.8308,1
97098.57,0.3616,0.2265,3,0.6993,1,0.7665,0
74646.83,0.2488,0.9408,19,0.3919,1,0.9939,0
40053.91,0.9512,0.3213,15,0.0673,0,0.6694,0
21606.7,0.5612,0.1039,5,0.2068,0,0.2339,0
25860.06,0.0271,0.2403,12,0.7743,1,0.6773,0
49072.62,0.8207,0.0739,19,0.6266,1,0.8285,0
94544.0,0.1968,0.4687,1,0.4509,1,0.641,0
74743.9,0.786,0.2503,17,0.2209,0,0.4817,0
25448.16,0.7052,0.886,9,0.4271,0,0.6185,1
86658.31,0.9688,0.5171,19,0.71,1,0.0258,0
40929.05,0.9656,0.2334,4,0.0734,1,0.2651,0
85913.61,0.2744,0.4513,15,0.8953,1,0.1577,0
27961.46,0.7664,0.196,20,0.7738,0,0.4134,0
63772.76,0.3169,0.1787,7,0.2862,1,0.893,0
93033.7,0.6292,0.3007,2,0.7835,0,0.1879,0
29499.93,0.5977,0.1083,8,0.6135,0,0.071,0
70828.03,0.0545,0.1886,12,0.5997,1,0.7769,0
98794.7,0.0052,0.938,13,0.1257,1,0.8679,0
19306.84,0.0578,0.6668,10,0.8153,0,0.5314,0
13398.22,0.1279,0.9211,19,0.4053,0,0.3766,0
69048.54,0.2577,0.2568,12,0.7229,0,0.4305,0
37274.92,0.907,0.857,13,0.2696,0,0.659,1
11768.23,0.5186,0.3623,20,0.2772,0,0.8313,0
50154.03,0.7969,0.1442,19,0.8682,1,0.1894,0
76608.21,0.8383,0.8047,7,0.447,0,0.9023,1
32086.63,0.7349,0.0597,6,0.0539,0,0.6574,0
36829.45,0.3914,0.4049,15,0.7521,0,0.7383,0
85341.44,0.8639,0.8193,11,0.2045,1,0.0869,1
54406.83,0.742,0.6172,9,0.7909,1,0.9183,0
85059.54,0.7432,0.5181,14,0.8248,1,0.5282,0
47407.0,0.9016,0.3536,13,0.0655,0,0.3621,0
95532.64,0.5987,0.0751,19,0.5242,1,0.3989,0
66825.49,0.5286,0.991,7,0.8834,1,0.293,0
16010.39,0.8902,0.1748,15,0.8378,0,0.163,0
89083.83,0.4545,0.2553,4,0.4727,0,0.0347,0
51480.19,0.8116,0.2359,19,0.6124,1,0.2644,0
18455.7,0.0538,0.9079,1,0.5438,0,0.4966,0
19505.56,0.0013,0.7637,15,0.1829,1,0.6668,0
70315.72,0.5283,0.4573,2,0.5877,1,0.7333,0
9500.39,0.0736,0.9554,18,0.2998,0,0.5956,0
32226.41,0.9765,0.0528,20,0.3042,1,0.1161,0
18279.82,0.0055,0.8937,17,0.378,0,0.4315,0
46902.36,0.7181,0.0604,16,0.767,1,0.6674,0
44363.61,0.2434,0.3911,10,0.2145,0,0.7432,0
54578.26,0.9676,0.054,5,0.2257,0,0.3245,0
31565.45,0.3815,0.999,20,0.0066,0,0.9284,0
8044.14,0.0273,0.9144,11,0.1395,0,0.7954,0
63366.68,0.0269,0.5848,17,0.8808,0,0.8517,0
40503.21,0.5534,0.2178,14,0.3905,1,0.6665,0
66876.82,0.9867,0.2768,14,0.1756,0,0.4138,0
15323.36,0.9798,0.4495,7,0.8691,1,0.9342,0
6308.85,0.3373,0.3228,8,0.0244,0,0.9014,0
28587.95,0.4827,0.0213,9,0.4357,1,0.8285,0
48372.0,0.1005,0.6563,12,0.7241,1,0.8911,0
42436.84,0.5222,0.6134,15,0.6955,0,0.9166,1
81978.74,0.5997,0.9043,4,0.1703,1,0.7464,1
40894.58,0.2511,0.4769,4,0.637,0,0.2003,0
55391.91,0.6121,0.3447,1,0.5601,1,0.5385,0
61383.98,0.8997,0.5115,11,0.6077,0,0.616,0
7073.98,0.001,0.1947,14,0.2395,1,0.7734,1
53937.67,0.2289,0.6255,4,0.7297,0,0.4951,0
37758.97,0.2099,0.77,14,0.5033,1,0.5129,0
45021.61,0.1239,0.1535,0,0.6526,0,0.9956,0
14527.3,0.1661,0.3184,18,0.8456,0,0.4522,0
79367.95,0.6259,0.8678,14,0.7699,0,0.13,0
94528.4,0.1027,0.5055,14,0.7041,0,0.7097,0
7115.54,0.7385,0.5318,14,0.2607,0,0.3625,1
62130.41,0.887,0.7224,7,0.0487,1,0.2485,1
77565.19,0.9266,0.5779,20,0.5172,1,0.6285,0
32056.72,0.6602,0.0696,15,0.0311,0,0.9544,1
79817.78,0.1974,0.804,3,0.6428,1,0.3128,0
65073.73,0.0853,0.9228,19,0.6631,0,0.3723,0
93270.45,0.232,0.0533,15,0.5066,1,0.4655,0
98195.46,0.962,0.1212,6,0.1513,1,0.688,0
9022.88,0.9623,0.702,19,0.7881,0,0.3959,0
47269.09,0.3819,0.6045,5,0.5363,0,0.4251,1
56963.84,0.3258,0.3825,13,0.4634,1,0.7009,1
18940.61,0.51,0.5392,14,0.5108,1,0.9851,0
36947.15,0.2917,0.7033,20,0.0746,1,0.3165,0
98826.51,0.9797,0.5045,11,0.6664,0,0.5853,0
6541.89,0.2212,0.1402,20,0.0547,0,0.7944,0
47988.25,0.3691,0.0894,5,0.5205,0,0.2121,0
85052.19,0.4294,0.4389,16,0.1523,1,0.8183,0
35770.62,0.1251,0.9229,5,0.1869,0,0.3549,1
50580.86,0.3828,0.5578,20,0.2099,0,0.111,1
97914.35,0.8567,0.3582,16,0.0129,0,0.0249,0
50113.3,0.1404,0.9087,13,0.8027,1,0.0331,0
17437.52,0.584,0.3886,1,0.7238,1,0.7976,0
9913.54,0.4066,0.5091,10,0.0282,0,0.6749,0
94814.57,0.1705,0.1165,3,0.0513,0,0.7935,0
30251.89,0.0123,0.7374,19,0.7046,1,0.7529,0
52886.07,0.2733,0.7003,7,0.0061,0,0.381,0
13616.67,0.0618,0.7942,17,0.4221,1,0.933,0
45247.24,0.3768,0.3252,19,0.0966,1,0.8779,0
93360.02,0.8102,0.4361,2,0.5325,0,0.3484,1
52729.23,0.7197,0.1683,15,0.8985,0,0.7729,0
97257.84,0.9474,0.9645,6,0.1548,1,0.8197,1
29589.39,0.427,0.0861,2,0.861,1,0.4885,0
52931.8,0.7078,0.649,5,0.7789,1,0.1204,0
86655.43,0.6653,0.7053,11,0.8873,1,0.3341,0
47583.97,0.217,0.1577,17,0.6896,1,0.9888,0
31551.3,0.3036,0.3653,14,0.7713,0,0.7159,0
86270.16,0.5298,0.0431,4,0.5351,0,0.7747,0
42039.5,0.7967,0.5566,6,0.7806,1,0.9119,0
55418.71,0.4618,0.9949,6,0.1004,0,0.2028,0
97770.07,0.2277,0.4299,15,0.6675,1,0.9684,0
22715.91,0.9935,0.99,10,0.5659,1,0.5181,1
33633.06,0.1156,0.1262,0,0.0539,1,0.7447,0
7951.61,0.9559,0.3925,1,0.2624,1,0.3182,0
42224.58,0.809,0.902,1,0.1945,0,0.3294,1
24017.43,0.8389,0.8767,20,0.3647,1,0.3596,1
69603.32,0.7949,0.3236,10,0.1785,0,0.3481,0
22225.54,0.2082,0.6786,10,0.2473,0,0.0625,0
69107.21,0.6326,0.8862,15,0.2664,1,0.3096,1
30030.17,0.7567,0.7669,3,0.5398,1,0.6474,0
38745.69,0.7457,0.6285,0,0.1214,0,0.902,1
38141.76,0.2716,0.1526,5,0.217,1,0.0417,0
73091.42,0.1811,0.073,4,0.2854,0,0.0166,0
49318.38,0.3281,0.6146,16,0.4042,1,0.5924,0
39323.4,0.4798,0.5003,17,0.0343,0,0.6997,0
85999.16,0.5738,0.238,13,0.8993,1,0.6082,0
59335.31,0.837,0.2928,19,0.2704,0,0.973,0
25313.93,0.769,0.3921,9,0.2586,0,0.2289,0
90508.67,0.6762,0.4955,5,0.4994,1,0.4812,1
37551.78,0.2635,0.3903,6,0.7686,1,0.9159,0
8703.04,0.4789,0.3873,2,0.4111,0,0.6175,0
51987.02,0.3354,0.1157,18,0.224,1,0.5771,0
16774.12,0.2349,0.8656,12,0.5093,1,0.9328,0
27654.31,0.0102,0.6092,16,0.4346,0,0.3389,0
75975.53,0.3395,0.1461,5,0.3808,1,0.1572,0
17421.42,0.2561,0.4239,15,0.8855,0,0.1292,0
81659.7,0.5719,0.4167,6,0.8964,1,0.8219,0
94006.19,0.0623,0.6006,9,0.5057,1,0.8569,0
62620.55,0.2705,0.6089,13,0.0612,1,0.2339,0
72484.12,0.0448,0.6452,20,0.5102,0,0.4571,0
72790.73,0.6414,0.6979,11,0.8572,1,0.5849,0
99316.76,0.5682,0.1034,14,0.8331,0,0.139,0
37446.13,0.3375,0.3049,12,0.194,0,0.8488,0
20471.37,0.1473,0.0173,8,0.1711,1,0.4189,0
54320.89,0.9579,0.4546,19,0.137,0,0.8635,1
55658.73,0.5844,0.4294,20,0.7378,1,0.7601,0
21901.69,0.6791,0.7343,6,0.441,1,0.295,0
63245.39,0.5313,0.1671,18,0.3042,1,0.7166,0
6341.85,0.8065,0.6315,9,0.2923,1,0.7407,1
93128.5,0.8964,0.3067,15,0.2479,0,0.3113,0
30134.56,0.3827,0.3819,10,0.7944,0,0.2537,0
8758.22,0.69,0.7193,16,0.3687,0,0.8234,1
15283.7,0.2299,0.0715,18,0.2196,0,0.6779,0
27823.65,0.6519,0.3428,8,0.6394,0,0.7396,0
31021.09,0.3992,0.3913,14,0.5719,1,0.3131,0
8116.95,0.0068,0.7157,10,0.6438,0,0.7222,0
31538.71,0.9555,0.1992,16,0.7398,0,0.7143,0
23329.46,0.8684,0.9474,4,0.0911,1,0.3333,1
40968.99,0.2908,0.9978,15,0.0018,1,0.2705,0
41590.94,0.9978,0.8189,12,0.0455,0,0.4314,1
37205.74,0.3171,0.2997,9,0.6361,0,0.7391,0
36152.77,0.4588,0.6639,7,0.841,0,0.1936,0
13524.47,0.8513,0.0831,14,0.298,1,0.8743,0
7394.47,0.3046,0.8713,7,0.7031,1,0.2553,0
24200.86,0.4505,0.516,0,0.6563,0,0.8396,0
76881.7,0.6656,0.1764,19,0.8803,0,0.1558,0
99126.93,0.1305,0.3274,9,0.4237,0,0.7394,1
93209.99,0.4224,0.8007,3,0.1495,0,0.5614,1
52900.84,0.3094,0.8702,4,0.6887,0,0.6615,0
55523.27,0.6768,0.5197,17,0.7369,0,0.9741,0
34885.25,0.136,0.4803,6,0.6366,1,0.0526,0
78524.25,0.2327,0.7507,5,0.7769,0,0.1491,0
77651.89,0.7114,0.8262,10,0.3341,0,0.0791,1
85205.87,0.1562,0.7648,0,0.6213,0,0.5196,0
90072.93,0.422,0.3844,11,0.2375,0,0.8028,0
46263.18,0.7129,0.6419,0,0.4018,1,0.0548,1
77853.18,0.7655,0.8574,17,0.2182,1,0.7794,0
81607.88,0.0949,0.1518,9,0.1391,1,0.4331,0
34303.66,0.852,0.3881,4,0.0324,0,0.9414,0
93278.01,0.724,0.0566,9,0.6043,1,0.3827,0
13962.44,0.3393,0.4089,3,0.7877,1,0.9846,0
99455.57,0.7638,0.7723,6,0.283,1,0.5565,1
78158.62,0.7283,0.197,2,0.3863,1,0.99,0
